,name,price,link
135,"12 Bedroom House in Block P South city 1, Gurgaon",₹13.5 Cr,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-block-p-south-city-1-gurgaon-3240-sq-ft-spid-D80075735
136,"4 Bedroom House in U Block DLF Phase 3, Gurgaon",₹3.2 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-u-block-dlf-phase-3-gurgaon-540-sq-ft-spid-Q80054909
138,"12 Bedroom House in Sector 45, Gurgaon",₹8 Cr,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-sector-45-gurgaon-200-sq-ft-spid-L79992107
139,"4 Bedroom House in Sector 31, Gurgaon",₹9 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-31-gurgaon-2367-sq-ft-spid-X79985689
140,"3 Bedroom House in Nirvana Country, Gurgaon",₹10.5 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-unitech-nirvana-birch-court-nirvana-country-gurgaon-2160-sq-ft-spid-L79762379
141,"5 Bedroom House in Sector 70A, Gurgaon",₹6.75 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-bptp-visionnaire-sector-70a-gurgaon-4500-sq-ft-spid-X79900383
142,"3 Bedroom House in Sector 70A, Gurgaon",₹6.15 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-bptp-visionnaire-sector-70a-gurgaon-2500-sq-ft-spid-D79807347
143,"3 Bedroom House in Sector 92, Gurgaon",₹1.6 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-signature-global-city-92-sector-92-gurgaon-1200-sq-ft-spid-H79899709
144,"6 Bedroom House in Palam Vihar, Gurgaon",₹4.65 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-3208-sq-ft-spid-H79874063
145,"8 Bedroom House in DLF Phase 3, Gurgaon",₹19 Cr,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-3-gurgaon-4545-sq-ft-spid-J79863403
146,"10 Bedroom House in Old DLF Colony, Gurgaon",₹6 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-old-dlf-colony-gurgaon-250-sq-ft-spid-I79862779
147,"7 Bedroom House in DLF Phase 1, Gurgaon",₹19 Cr,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-3618-sq-ft-spid-I79857353
148,"19 Bedroom House in DLF Phase 4, Gurgaon",₹16 Cr,https://www.99acres.com/19-bhk-bedroom-independent-house-villa-for-sale-in-garden-villas-dlf-phase-4-gurgaon-2844-sq-ft-r1-spid-V76185775
149,"4 Bedroom House in Ardee City, Gurgaon",₹2.7 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ardee-city-gurgaon-2367-sq-ft-spid-L79841935
150,"5 Bedroom House in Sushant Lok 2,Sector 55, Gurgaon",₹2.55 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-2-sector-55-gurgaon-540-sq-ft-r1-spid-K79540011
151,"7 Bedroom House in Sector 99, Gurgaon",₹7.25 Cr,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-assotech-blith-sector-99-gurgaon-6300-sq-ft-spid-A79824757
152,"3 Bedroom House in Sector 63A, Gurgaon",₹2.22 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-laburnum-victory-floors-sector-63a-gurgaon-1700-sq-ft-spid-Q79819415
153,"7 Bedroom House in Sector 51, Gurgaon",₹4 Cr,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-sector-51-gurgaon-900-sq-ft-spid-S79784145
154,"7 Bedroom House in Sector 82, Gurgaon",₹13.5 Cr,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-4150-sq-ft-spid-E79781205
155,"7 Bedroom House in Sector 99, Gurgaon",₹7.15 Cr,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-assotech-blith-sector-99-gurgaon-6300-sq-ft-spid-G79743403
156,"4 Bedroom House in B1 Block Sector 57, Gurgaon",₹4.9 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-b1-block-sector-57-gurgaon-4446-sq-ft-spid-O79755683
157,"6 Bedroom House in Rajendra Park, Gurgaon",₹1.35 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-rajendra-park-gurgaon-495-sq-ft-spid-R79739547
158,"3 Bedroom House in Sector 4, Gurgaon",₹3.3 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-4-gurgaon-1422-sq-ft-spid-A78682277
159,"4 Bedroom House in Sector 4, Gurgaon",₹6.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-4-gurgaon-4950-sq-ft-spid-R79578911
160,"5 Bedroom House in B1 Block Sector 57, Gurgaon",₹7 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-b1-block-sector-57-gurgaon-7500-sq-ft-spid-P79726687
161,"4 Bedroom House in Sector 48, Gurgaon",₹11 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-3195-sq-ft-spid-I79692201
162,"6 Bedroom House in Carterpuri Village, Gurgaon",₹4.85 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-carterpuri-village-gurgaon-1449-sq-ft-spid-O79680423
164,"6 Bedroom House in Sector 23A, Gurgaon",₹5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-23a-gurgaon-1440-sq-ft-spid-I79680305
165,"2 Bedroom House in Jawahar Nagar, Gurgaon",₹95 Lac,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-jawahar-nagar-gurgaon-11340-sq-ft-spid-X79680281
166,"4 Bedroom House in Nirvana Country, Gurgaon",₹10.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-espace-nirvana-country-gurgaon-4000-sq-ft-spid-R79043253
167,"3 Bedroom House in Block E DLF City Phase 1, Gurgaon",₹10 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-e-dlf-city-phase-1-gurgaon-1337-sq-ft-spid-H79607225
168,"17 Bedroom House in Sector 5, Gurgaon",₹4.75 Cr,https://www.99acres.com/17-bhk-bedroom-independent-house-villa-for-sale-in-sheetla-enclave-sector-5-gurgaon-10000-sq-ft-spid-X79570873
169,"4 Bedroom House in Sushant Lok Phase 3, Gurgaon",₹8.25 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansals-florence-marvel-sushant-lok-phase-3-gurgaon-3469-sq-ft-spid-E79543839
170,"5 Bedroom House in Sector 66, Gurgaon",₹18.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-4500-sq-ft-r20-spid-A50829804
171,"4 Bedroom House in Sector 109, Gurgaon",₹7.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-5400-sq-ft-spid-O77294963
172,"5 Bedroom House in Sohna, Gurgaon",₹1.85 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sohna-gurgaon-1200-sq-ft-r1-spid-A67903828
173,"6 Bedroom House in Sector 71, Gurgaon",₹11 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-unitech-nirvana-country-2-sector-71-gurgaon-3650-sq-ft-r1-spid-B75144719
174,"5 Bedroom House in Sector 81, Gurgaon",₹8.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-81-gurgaon-5480-sq-ft-spid-L79395859
175,"4 Bedroom House in New Basti, Gurgaon",₹75 Lac,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-new-basti-gurgaon-75-sq-ft-r1-spid-O72527358
176,"4 Bedroom House in Sector 14, Gurgaon",₹8.15 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-14-rwa-sector-14-gurgaon-4950-sq-ft-spid-S79386195
177,"4 Bedroom House in Block P South city 1, Gurgaon",₹4.35 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-p-south-city-1-gurgaon-3240-sq-ft-spid-E79384405
178,"4 Bedroom House in Sector 50, Gurgaon",₹9.8 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-mayfield-gardens-sector-50-gurgaon-2988-sq-ft-r1-spid-P72861883
179,"13 Bedroom House in Sushant Lok 2,Sector 55, Gurgaon",₹8.35 Cr,https://www.99acres.com/13-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-2-sector-55-gurgaon-8020-sq-ft-spid-Y79135109
180,"3 Bedroom House in Block E sector 56, Gurgaon",₹2.95 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-e-sector-56-gurgaon-540-sq-ft-spid-Z79298691
181,"4 Bedroom House in U Block DLF Phase 3, Gurgaon",₹2.58 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-u-block-dlf-phase-3-gurgaon-600-sq-ft-spid-C79294927
183,"11 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",₹3.55 Cr,https://www.99acres.com/11-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-549-sq-ft-spid-D79254859
184,"9 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹3.7 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-1-builder-floors-sushant-lok-phase-1-gurgaon-2900-sq-ft-spid-T79208497
185,"2 Bedroom House in Kilachand nagar, Gurgaon",₹70 Lac,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-kilachand-nagar-gurgaon-900-sq-ft-spid-Q79180397
186,"3 Bedroom House in H Block Palam Vihar Extension, Gurgaon",₹2.1 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-h-block-palam-vihar-extension-gurgaon-1800-sq-ft-spid-D79168807
187,"11 Bedroom House in MG Road, Gurgaon",₹25 Cr,https://www.99acres.com/11-bhk-bedroom-independent-house-villa-for-sale-in-mg-road-gurgaon-7317-sq-ft-spid-G79143319
188,"5 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹13.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-the-laburnum-sushant-lok-phase-1-gurgaon-3240-sq-ft-r8-spid-E66222008
189,"10 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",₹3.7 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-2300-sq-ft-spid-Z79116599
190,"4 Bedroom House in Sushant Lok Phase 3, Gurgaon",₹8.25 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansals-florence-marvel-sushant-lok-phase-3-gurgaon-3469-sq-ft-spid-Q79089439
191,"7 Bedroom House in Palam Vihar, Gurgaon",₹8.05 Cr,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-gurgaon-45450-sq-ft-r11-spid-W41790077
192,"5 Bedroom House in Sector 109, Gurgaon",₹9.2 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-4077-sq-ft-spid-J79042445
193,"4 Bedroom House in Sector 108, Gurgaon",₹6 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-experion-the-westerlies-sector-108-gurgaon-1935-sq-ft-spid-I79049269
194,"4 Bedroom House in Sushant Lok Phase 3, Gurgaon",₹6.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansals-florence-marvel-sushant-lok-phase-3-gurgaon-3469-sq-ft-spid-O79049203
195,"4 Bedroom House in Sector 40, Gurgaon",₹3.95 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-40-gurgaon-900-sq-ft-spid-C79027487
196,"2 Bedroom House in Sector 89, Gurgaon",₹1.14 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-smart-world-gems-sector-89-gurgaon-1103-sq-ft-spid-J78620877
197,"8 Bedroom House in DLF Phase 4, Gurgaon",₹5.6 Cr,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-4-dlf-phase-4-gurgaon-1080-sq-ft-spid-L78935707
198,"4 Bedroom House in Sector 109, Gurgaon",₹9.25 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-2430-sq-ft-spid-K76682139
199,"4 Bedroom House in Sector 48, Gurgaon",₹14.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-4750-sq-ft-spid-V78905777
200,"6 Bedroom House in Sector 23, Gurgaon",₹6.5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-south-zone-rwa-sector-23-gurgaon-2367-sq-ft-spid-G78899943
201,"6 Bedroom House in Sector 23, Gurgaon",₹5.5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-23-gurgaon-1881-sq-ft-spid-O78908221
202,"13 Bedroom House in Sector 38, Gurgaon",₹6.1 Cr,https://www.99acres.com/13-bhk-bedroom-independent-house-villa-for-sale-in-sector-38-gurgaon-1467-sq-ft-r1-spid-A74307523
203,"5 Bedroom House in Sector 21, Gurgaon",₹5.75 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-21-rwa-sector-21-gurgaon-2600-sq-ft-spid-I78821867
204,"4 Bedroom House in Farukhnagar, Gurgaon",₹3.25 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-farukhnagar-gurgaon-27000-sq-ft-r1-spid-X55417748
205,"3 Bedroom House in Sector 48, Gurgaon",₹7.75 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-3000-sq-ft-spid-I78723703
206,"4 Bedroom House in DLF Phase 2, Gurgaon",₹7.49 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-1800-sq-ft-spid-E78706019
207,"2 Bedroom House in Sector 82, Gurgaon",₹1.02 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-vatika-independent-floors-sector-82-gurgaon-929-sq-ft-spid-O78702649
208,"3 Bedroom House in Sector 83, Gurgaon",₹1.75 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vatika-emilia-floors-sector-83-gurgaon-2160-sq-ft-spid-X78702231
209,"1 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",₹3.6 Cr,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-540-sq-ft-spid-I78711053
210,"5 Bedroom House in Sector 82, Gurgaon",₹11.53 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-3636-sq-ft-spid-P78504637
211,"4 Bedroom House in tdi, panipat city, Gurgaon",₹2 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-gurgaon-4100-sq-ft-spid-L78656943
212,"10 Bedroom House in DLF Phase 3, Gurgaon",₹3.5 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-3-gurgaon-540-sq-ft-r1-spid-U55631794
214,"4 Bedroom House in Sector 14, Gurgaon",₹6 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-14-rwa-sector-14-gurgaon-250-sq-ft-spid-Z78642367
215,"5 Bedroom House in Sector 70A, Gurgaon",₹7 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-70a-gurgaon-2610-sq-ft-spid-Y78600601
216,"8 Bedroom House in Sector 7, Gurgaon",₹4.5 Cr,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-sector-7-gurgaon-2250-sq-ft-spid-B78466667
217,"12 Bedroom House in Sector 42, Gurgaon",₹10.95 Cr,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-sector-42-gurgaon-9000-sq-ft-spid-V78505077
218,"5 Bedroom House in Sector 72A, Gurgaon",₹16.7 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-72a-gurgaon-8500-sq-ft-r1-spid-W48952757
219,"9 Bedroom House in Sector 60, Gurgaon",₹21 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-adani-brahma-samsara-sector-60-gurgaon-7500-sq-ft-spid-J77252147
220,"5 Bedroom House in Urban Estate, Gurgaon",₹7.35 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-urban-estate-gurgaon-4500-sq-ft-spid-U77583617
221,"4 Bedroom House in Patel Nagar, Gurgaon",₹3 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-patel-nagar-gurgaon-1800-sq-ft-r3-spid-G37102691
222,"6 Bedroom House in Uppals Southend, Gurgaon",₹7 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-ss-aaron-ville-uppals-southend-gurgaon-1935-sq-ft-spid-K77326417
223,"4 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",₹11.6 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-5000-sq-ft-spid-G77231117
224,"2 Bedroom House in Sector 37D, Gurgaon",₹1.35 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-signature-global-city-sector-37d-gurgaon-1050-sq-ft-spid-M76848483
225,"5 Bedroom House in Vatika kunj extension, Gurgaon",₹1.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-gurgaon-2250-sq-ft-spid-S76824273
226,"5 Bedroom House in Dwarka Expressway, Gurgaon",₹1.8 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dwarka-expressway-gurgaon-1080-sq-ft-spid-B76573085
227,"12 Bedroom House in Sector 15 Part 1, Gurgaon",₹19.25 Cr,https://www.99acres.com/12-bhk-bedroom-independent-house-villa-for-sale-in-sector-15-part-1-rwa-sector-15-part-1-gurgaon-4527-sq-ft-spid-T76117895
228,"3 Bedroom House in Sohna, Gurgaon",₹1.5 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sohna-gurgaon-1053-sq-ft-spid-F68481776
229,"5 Bedroom House in Block E DLF City Phase 1, Gurgaon",₹13.25 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-block-e-dlf-city-phase-1-gurgaon-2700-sq-ft-spid-N80579119
230,"5 Bedroom House in Sector 26, Gurgaon",₹16.25 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-sector-26-gurgaon-4518-sq-ft-spid-R80578299
231,"5 Bedroom House in DLF Phase 2, Gurgaon",₹23.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-phase-2-gurgaon-502-sq-ft-spid-V79691667
232,"5 Bedroom House in DLF Phase 1, Gurgaon",₹15.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-dlf-phase-1-gurgaon-4518-sq-ft-spid-Z80396461
234,"4 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹9.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-1935-sq-ft-spid-R80222875
235,"14 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",₹9 Cr,https://www.99acres.com/14-bhk-bedroom-independent-house-villa-for-sale-in-ansal-block-c-sushant-lok-phase-1-gurgaon-2160-sq-ft-spid-Z80169279
236,"5 Bedroom House in DLF Phase 1, Gurgaon",₹13.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-dlf-phase-1-gurgaon-8000-sq-ft-r1-spid-X74095923
237,"5 Bedroom House in DLF Phase 2, Gurgaon",₹14.99 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-phase-2-dlf-phase-2-gurgaon-3618-sq-ft-spid-A80397385
238,"4 Bedroom House in DLF Phase 1, Gurgaon",₹30 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-dlf-phase-1-gurgaon-4518-sq-ft-spid-V80742019
239,"4 Bedroom House in Sector 48, Gurgaon",₹14.75 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-4750-sq-ft-spid-D80966427
240,"4 Bedroom House in Sector 48, Gurgaon",₹11.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-3240-sq-ft-spid-M80007779
241,"10 Bedroom House in Sushant Lok Phase 2, Gurgaon",₹12.5 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-phase-2-gurgaon-4500-sq-ft-r1-spid-F77830071
242,"5 Bedroom House in South City 1, Gurgaon",₹10.75 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-3240-sq-ft-r3-spid-J60652612
243,"5 Bedroom House in Palam Vihar, Gurgaon",₹11 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-4680-sq-ft-spid-M79936521
244,"5 Bedroom House in V Block DLF Phase 3, Gurgaon",₹12 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-v-block-dlf-phase-3-gurgaon-2844-sq-ft-spid-S80723383
245,"4 Bedroom House in Garden Estate, Gurgaon",₹12.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-garden-estate-gurgaon-2700-sq-ft-spid-P80330545
246,"22 Bedroom House in DLF Phase 3, Gurgaon",₹22 Cr,https://www.99acres.com/22-bhk-bedroom-independent-house-villa-for-sale-in-cyber-city-dlf-phase-3-gurgaon-4500-sq-ft-spid-R80169545
247,"5 Bedroom House in Sector 48, Gurgaon",₹14 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-4500-sq-ft-spid-U79997383
248,"5 Bedroom House in Greenwood City, Gurgaon",₹14.4 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-greenwood-city-gurgaon-4521-sq-ft-r4-spid-Q70991852
249,"4 Bedroom House in Block C Palam Vihar, Gurgaon",₹6.55 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-block-c-palam-vihar-gurgaon-2430-sq-ft-r2-spid-H77650145
