,sector,propertyType,builtup,bedRooms,bathRooms,agePossesion,balcony,pooja room,servant room,study room,others,store room,luxCat,heightCat,Y
274,109,1.0,4500.0,5.0,6.0,3.0,3.0,0,1,0,0,0,0.0,1.0,10.0
275,15,1.0,4421.5,12.0,12.0,1.0,4.0,0,1,0,0,0,0.0,2.0,4.5
276,84,0.0,1087.5,2.0,2.0,3.0,4.0,0,0,1,0,0,2.0,2.0,1.16
277,108,0.0,1657.6,3.0,4.0,3.0,4.0,0,0,0,0,0,1.0,2.0,4.02
278,1,1.0,3070.25,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,1.0,1.75
279,86,0.0,1110.0,2.0,2.0,0.0,2.0,0,0,1,0,0,2.0,2.0,2.25
280,25,1.0,4200.0,9.0,9.0,2.0,4.0,0,1,0,0,0,0.0,1.0,10.0
281,106,0.0,1408.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,1.65
282,23,1.0,4200.0,4.0,4.0,2.0,3.0,0,0,0,0,0,0.0,1.0,5.25
283,25,1.0,4518.0,5.0,5.0,3.0,4.0,1,1,1,0,1,2.0,1.0,8.5
284,109,0.0,1720.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,0.0,2.4
285,63,1.0,2461.0,3.0,4.0,1.0,3.0,1,1,0,0,0,2.0,2.0,3.91
286,63,1.0,5500.0,5.0,5.0,1.0,4.0,1,1,1,0,1,1.0,2.0,11.0
287,26,1.0,2911.25,3.0,3.0,2.0,2.0,0,0,0,0,0,0.0,1.0,6.7
289,81,0.0,675.0,2.0,2.0,3.0,1.0,0,0,0,0,0,2.0,2.0,0.65
290,39,1.0,2692.5,3.0,4.0,0.0,2.0,1,1,1,0,1,2.0,1.0,4.7
291,105,1.0,1850.0,6.0,6.0,3.0,2.0,0,0,0,0,0,0.0,1.0,1.38
292,70,1.0,5900.0,5.0,5.0,3.0,4.0,0,1,1,0,1,1.0,1.0,6.9
293,70,0.0,3910.0,5.0,7.0,3.0,4.0,0,1,0,0,0,1.0,3.0,4.52
294,14,1.0,3300.0,3.0,3.0,2.0,2.0,1,0,0,0,0,0.0,1.0,5.5
295,43,1.0,4350.0,5.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,10.4
296,102,0.0,1481.6,3.0,3.0,3.0,4.0,0,0,0,0,1,2.0,0.0,2.52
297,103,0.0,1600.0,3.0,3.0,3.0,2.0,0,0,1,0,0,1.0,0.0,2.1
298,99,1.0,2600.0,7.0,7.0,4.0,0.0,0,1,0,0,0,2.0,1.0,7.25
299,70,0.0,1464.0,3.0,3.0,0.0,4.0,0,1,0,0,0,0.0,2.0,2.91
300,50,1.0,4509.0,4.0,5.0,3.0,2.0,1,1,0,0,1,1.0,1.0,10.85
301,48,0.0,1428.0,3.0,3.0,0.0,2.0,0,0,0,0,0,2.0,2.0,2.1
302,25,1.0,4509.0,5.0,6.0,2.0,4.0,1,1,1,0,1,1.0,1.0,19.5
303,48,0.0,1488.0,3.0,4.0,0.0,2.0,0,1,1,0,0,2.0,2.0,3.15
304,56,1.0,2137.75,2.0,2.0,3.0,1.0,0,0,0,1,0,0.0,1.0,4.85
305,66,0.0,1153.6,3.0,2.0,0.0,2.0,0,0,1,0,0,1.0,2.0,2.1
306,85,0.0,2176.0,4.0,5.0,3.0,2.0,0,1,0,0,0,1.0,2.0,2.3
307,108,0.0,1657.6,3.0,3.0,1.0,4.0,0,0,0,0,0,2.0,2.0,3.3
308,95,0.0,1272.1875,2.0,2.0,3.0,1.0,1,0,1,0,0,0.0,2.0,0.62
309,40,1.0,4200.0,4.0,2.0,0.0,2.0,0,0,0,0,0,0.0,1.0,3.0
310,84,0.0,2380.0,4.0,4.0,1.0,2.0,0,1,0,0,0,1.0,1.0,2.85
311,51,0.0,2482.0,4.0,4.0,0.0,3.0,0,0,0,1,0,2.0,2.0,2.65
312,52,1.0,4500.0,4.0,4.0,2.0,4.0,0,0,0,0,0,2.0,1.0,6.0
313,106,0.0,1408.0,3.0,4.0,3.0,4.0,0,1,1,0,0,1.0,2.0,1.53
314,79,0.0,1192.0,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.76
315,57,1.0,6660.0,5.0,8.0,0.0,4.0,1,1,1,0,1,1.0,1.0,15.0
316,57,1.0,4500.0,4.0,4.0,0.0,2.0,1,0,0,0,0,0.0,2.0,2.25
317,103,0.0,1110.75,2.0,2.0,3.0,4.0,0,0,1,0,0,2.0,2.0,1.48
318,105,1.0,900.0,3.0,2.0,3.0,1.0,1,0,1,0,1,0.0,1.0,0.95
319,72,0.0,2214.25,4.0,6.0,3.0,0.0,0,1,1,0,0,1.0,2.0,4.75
320,102,0.0,1320.0,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,1.0,1.83
321,68,0.0,1599.2,3.0,4.0,1.0,0.0,0,1,0,0,0,2.0,0.0,2.6
322,56,1.0,2200.0,3.0,3.0,2.0,4.0,1,1,1,0,0,0.0,1.0,2.95
323,7,1.0,720.0,3.0,2.0,2.0,1.0,1,0,1,1,0,0.0,1.0,0.85
324,4,1.0,4518.0,6.0,4.0,2.0,2.0,1,1,1,1,0,0.0,1.0,3.6
325,23,1.0,2844.0,6.0,6.0,0.0,4.0,0,1,0,0,0,1.0,1.0,8.47
326,50,1.0,4509.0,4.0,4.0,2.0,4.0,1,1,1,0,1,2.0,1.0,9.69
327,104,0.0,1832.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,2.55
328,112,0.0,2241.6,3.0,3.0,3.0,4.0,0,1,0,0,0,1.0,0.0,5.25
329,49,1.0,3300.0,3.0,3.0,2.0,3.0,1,0,0,0,0,2.0,1.0,4.5
330,59,0.0,2076.0,3.0,3.0,3.0,4.0,0,1,0,0,0,1.0,0.0,5.5
331,60,0.0,1636.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,3.72
332,81,0.0,1020.0,2.0,2.0,3.0,2.0,1,0,0,0,0,1.0,2.0,1.5
333,112,0.0,5814.0,6.0,7.0,3.0,3.0,0,1,0,0,0,2.0,1.0,8.1
334,43,1.0,4500.0,4.0,4.0,2.0,3.0,1,0,1,0,1,0.0,1.0,8.5
335,43,1.0,7317.0,6.0,7.0,1.0,4.0,1,1,1,0,1,2.0,1.0,40.0
336,113,0.0,957.0,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.9
337,77,0.0,1457.6,3.0,3.0,3.0,4.0,0,0,0,0,1,2.0,2.0,1.77
338,4,1.0,1130.0,3.0,2.0,2.0,2.0,1,0,0,0,0,0.0,1.0,0.99
339,48,1.0,3330.0,9.0,9.0,3.0,4.0,0,0,0,1,0,0.0,1.0,6.0
340,50,0.0,1501.6,3.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,2.8
341,10,1.0,4518.0,7.0,7.0,0.0,4.0,1,1,1,0,0,2.0,1.0,4.5
342,7,1.0,4500.0,5.0,3.0,2.0,2.0,0,0,0,1,0,0.0,1.0,1.5
343,109,0.0,1396.0,3.0,3.0,3.0,2.0,0,0,0,1,0,1.0,0.0,2.3
344,28,1.0,4500.0,5.0,4.0,2.0,2.0,0,0,0,0,0,0.0,1.0,6.75
345,23,1.0,2844.0,6.0,6.0,0.0,4.0,0,1,0,0,0,1.0,1.0,8.29
346,43,1.0,4905.0,5.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,18.5
347,54,1.0,4509.0,6.0,7.0,0.0,3.0,1,1,0,0,1,1.0,1.0,11.25
348,67,0.0,1572.8000000000002,3.0,3.0,1.0,4.0,0,1,0,0,1,1.0,2.0,2.62
349,106,0.0,1601.6,3.0,4.0,1.0,4.0,0,0,0,0,0,2.0,0.0,3.19
350,81,0.0,1682.4,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.68
351,79,0.0,1208.0,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.83
352,47,1.0,4500.0,5.0,7.0,3.0,3.0,1,1,0,0,0,1.0,1.0,14.0
353,85,0.0,1554.4,3.0,4.0,3.0,2.0,0,1,0,0,0,2.0,2.0,2.7
354,66,1.0,4500.0,5.0,5.0,3.0,4.0,1,1,1,0,1,2.0,1.0,20.5
355,104,0.0,1960.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,0.0,3.85
356,37,0.0,1862.35,4.0,3.0,3.0,4.0,0,0,0,0,1,2.0,2.0,2.51
357,59,0.0,1836.0,3.0,4.0,1.0,4.0,0,1,0,0,0,2.0,0.0,5.5
358,50,1.0,4500.0,4.0,4.0,2.0,4.0,0,1,1,0,0,1.0,1.0,10.5
359,26,1.0,4200.0,5.0,6.0,2.0,4.0,0,0,0,0,1,0.0,1.0,11.75
360,56,0.0,1785.0,4.0,3.0,2.0,1.0,1,0,0,0,0,2.0,2.0,2.75
361,49,1.0,1350.0,3.0,3.0,0.0,2.0,1,0,0,0,0,0.0,1.0,4.15
362,48,0.0,1556.0,3.0,3.0,2.0,3.0,0,0,0,1,0,0.0,2.0,2.35
363,113,0.0,1179.75,2.0,2.0,3.0,3.0,0,0,1,0,0,2.0,0.0,2.35
364,23,1.0,4500.0,5.0,6.0,0.0,4.0,1,1,1,0,0,0.0,1.0,12.0
365,102,0.0,1536.0,3.0,3.0,3.0,3.0,0,0,0,0,0,1.0,2.0,2.35
366,82,1.0,4350.0,4.0,4.0,3.0,4.0,0,1,0,0,1,0.0,1.0,6.7
367,26,1.0,4500.0,9.0,9.0,2.0,4.0,0,1,0,0,0,0.0,1.0,8.25
368,83,0.0,1072.0,3.0,3.0,3.0,2.0,0,0,0,1,0,2.0,1.0,1.35
369,43,1.0,4200.0,3.0,3.0,2.0,2.0,1,1,1,0,1,1.0,1.0,12.5
370,43,1.0,5346.0,9.0,10.0,1.0,4.0,0,0,0,1,0,0.0,2.0,3.7
371,15,1.0,4518.0,8.0,6.0,1.0,3.0,1,0,1,0,1,2.0,1.0,10.5
372,43,1.0,4050.0,5.0,6.0,1.0,4.0,1,1,0,0,0,1.0,1.0,13.5
373,50,1.0,4350.0,4.0,4.0,2.0,4.0,0,1,0,0,0,2.0,1.0,9.25
374,78,1.0,4500.0,4.0,4.0,1.0,2.0,0,1,0,0,0,2.0,2.0,4.25
375,48,0.0,1985.6,4.0,4.0,3.0,2.0,0,1,0,0,0,2.0,2.0,4.1
376,111,0.0,1595.2,3.0,4.0,2.0,4.0,1,1,0,0,1,2.0,3.0,3.95
377,86,0.0,1828.0,3.0,4.0,3.0,4.0,0,1,0,0,0,2.0,1.0,3.55
378,58,0.0,1724.8000000000002,3.0,3.0,0.0,3.0,0,1,0,0,0,1.0,0.0,4.95
379,65,0.0,1462.4,3.0,3.0,1.0,4.0,0,0,0,0,0,1.0,2.0,3.2
380,108,0.0,1368.8000000000002,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,3.4
381,26,1.0,4500.0,5.0,5.0,0.0,4.0,1,1,1,0,1,2.0,1.0,12.0
382,109,1.0,4500.0,5.0,6.0,3.0,4.0,0,1,0,0,0,1.0,2.0,18.89
383,43,1.0,7200.0,7.0,6.0,0.0,4.0,0,1,0,0,1,2.0,1.0,24.5
384,70,0.0,1332.0,3.0,3.0,0.0,3.0,0,1,0,0,0,1.0,0.0,2.9
385,90,0.0,1544.0,3.0,3.0,3.0,2.0,1,1,0,0,0,2.0,0.0,1.9
386,56,0.0,1560.0,3.0,2.0,2.0,2.0,0,1,0,0,0,2.0,1.0,2.1
387,40,1.0,4350.0,5.0,5.0,0.0,2.0,0,0,0,0,0,0.0,1.0,3.35
388,86,0.0,1516.0,3.0,4.0,1.0,2.0,0,1,0,0,0,2.0,3.0,2.7
389,70,1.0,3850.0,4.0,4.0,3.0,3.0,1,1,1,0,1,1.0,0.0,5.5
390,102,0.0,3865.8,4.0,6.0,3.0,4.0,1,1,1,1,0,2.0,1.0,5.3
391,65,0.0,1462.4,3.0,3.0,1.0,2.0,1,0,0,0,0,2.0,0.0,3.35
392,82,1.0,975.5,2.0,2.0,3.0,3.0,0,0,0,1,0,0.0,1.0,1.3
393,57,0.0,1834.4,3.0,4.0,0.0,4.0,0,1,0,0,0,1.0,0.0,3.33
394,81,0.0,2949.5,4.0,6.0,3.0,4.0,0,1,0,0,0,1.0,0.0,4.42
396,41,1.0,4509.0,6.0,7.0,3.0,3.0,1,1,1,0,1,1.0,1.0,16.11
397,37,0.0,1376.0,3.0,3.0,3.0,2.0,1,0,0,1,0,2.0,2.0,1.6
398,81,0.0,2128.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,3.56
399,81,0.0,2949.5,4.0,6.0,3.0,4.0,0,1,0,0,0,1.0,2.0,4.53
400,62,0.0,4686.9,5.0,7.0,3.0,4.0,1,1,1,0,1,1.0,0.0,18.0
401,86,0.0,1543.2,3.0,3.0,3.0,2.0,0,0,0,1,0,2.0,0.0,2.45
402,79,0.0,1296.0,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,2.0
403,43,1.0,4350.0,4.0,4.0,2.0,3.0,0,0,0,0,1,0.0,1.0,6.4
404,42,1.0,8100.0,10.0,10.0,3.0,4.0,0,1,0,1,0,0.0,2.0,5.0
405,39,1.0,4509.0,5.0,5.0,3.0,4.0,1,1,1,0,1,2.0,1.0,3.85
406,26,1.0,4518.0,6.0,4.0,0.0,4.0,1,1,1,0,1,1.0,1.0,17.55
407,67,0.0,1546.4,3.0,3.0,1.0,4.0,0,1,0,0,1,1.0,2.0,2.62
408,65,0.0,1137.0,2.0,2.0,3.0,4.0,0,0,1,0,0,2.0,1.0,2.8
409,109,1.0,6000.0,4.0,5.0,3.0,3.0,1,1,1,1,0,1.0,1.0,8.25
410,1,1.0,3870.0,9.0,9.0,0.0,4.0,1,1,1,0,1,1.0,1.0,8.0
411,81,1.0,4500.0,4.0,4.0,0.0,4.0,1,1,1,0,1,0.0,0.0,5.4
412,3,0.0,1664.0,3.0,3.0,1.0,2.0,0,1,0,0,0,0.0,2.0,1.99
413,84,0.0,1610.75,4.0,4.0,1.0,2.0,0,1,0,0,0,1.0,1.0,2.85
414,110,0.0,3298.0,5.0,5.0,3.0,3.0,1,1,1,1,0,1.0,2.0,5.28
415,1,1.0,3200.0,5.0,5.0,0.0,3.0,1,0,1,0,0,0.0,1.0,6.5
416,70,1.0,4500.0,5.0,5.0,1.0,4.0,1,1,1,0,1,1.0,1.0,8.25
417,43,1.0,3410.0,11.0,11.0,1.0,4.0,0,0,1,0,0,1.0,2.0,4.1
418,38,1.0,3330.0,9.0,10.0,3.0,4.0,1,1,1,1,0,2.0,2.0,8.0
419,86,0.0,1184.0,3.0,3.0,3.0,2.0,0,0,1,0,0,1.0,0.0,2.15
420,59,0.0,1836.0,3.0,3.0,1.0,2.0,0,1,0,0,0,1.0,0.0,5.7
421,62,0.0,1596.8000000000002,3.0,3.0,3.0,4.0,0,0,0,1,0,0.0,2.0,3.45
422,43,1.0,4509.0,6.0,7.0,3.0,3.0,1,1,1,0,1,1.0,1.0,15.27
423,67,0.0,2181.6,3.0,4.0,3.0,4.0,0,1,0,1,0,2.0,2.0,6.0
424,108,0.0,1657.6,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,4.32
425,82,0.0,1454.4,3.0,3.0,3.0,2.0,1,0,1,1,0,1.0,0.0,2.7
426,23,1.0,3070.25,3.0,4.0,3.0,3.0,0,0,0,0,0,2.0,1.0,9.3
427,48,1.0,4500.0,5.0,5.0,3.0,4.0,1,1,1,1,0,0.0,1.0,11.0
428,107,0.0,2352.7999999999997,4.0,5.0,3.0,0.0,0,1,0,0,0,2.0,0.0,2.6
429,104,0.0,952.5,2.0,2.0,0.0,4.0,0,0,0,1,0,2.0,2.0,1.15
430,48,1.0,4500.0,4.0,5.0,0.0,4.0,0,1,0,0,0,0.0,1.0,11.5
431,66,1.0,4500.0,5.0,7.0,3.0,4.0,1,1,1,0,1,1.0,1.0,18.5
432,1,1.0,4500.0,6.0,6.0,3.0,4.0,1,0,0,0,1,0.0,1.0,4.25
433,81,0.0,2441.2,4.0,4.0,3.0,3.0,0,1,0,0,0,1.0,2.0,5.0
434,69,1.0,2250.0,6.0,8.0,4.0,1.0,0,0,0,1,0,0.0,1.0,6.0
435,69,0.0,1363.2,3.0,3.0,1.0,4.0,1,0,0,1,0,2.0,0.0,2.42
436,84,0.0,1653.6,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,0.0,2.18
437,41,1.0,1622.5,3.0,3.0,3.0,4.0,0,1,0,0,1,2.0,1.0,1.9
438,66,0.0,1536.0,3.0,4.0,0.0,4.0,0,1,0,0,0,1.0,2.0,2.78
439,37,0.0,1035.0,2.0,2.0,1.0,2.0,0,0,0,1,0,2.0,0.0,1.02
440,57,1.0,4350.0,4.0,4.0,0.0,3.0,1,1,1,1,0,0.0,1.0,5.95
441,102,0.0,1511.2,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,2.55
442,108,0.0,1368.8000000000002,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,0.0,3.25
443,65,1.0,3300.0,4.0,4.0,0.0,3.0,1,1,1,0,1,2.0,1.0,4.69
444,66,0.0,1560.0,3.0,3.0,3.0,2.0,0,1,0,0,0,1.0,2.0,4.1
445,67,0.0,2669.6000000000004,3.0,3.0,0.0,4.0,0,1,0,0,0,1.0,2.0,6.0
446,104,0.0,1960.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,3.5
447,72,0.0,2040.0,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,2.0,4.99
448,92,0.0,1302.4,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,0.0,1.45
449,68,0.0,933.75,2.0,2.0,1.0,4.0,0,0,0,1,0,1.0,0.0,1.51
450,39,1.0,7317.0,11.0,11.0,0.0,2.0,0,1,0,0,1,2.0,2.0,3.65
451,104,0.0,2677.5,4.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.68
452,60,0.0,1636.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,3.95
453,57,1.0,6660.0,5.0,8.0,0.0,4.0,1,1,1,0,1,1.0,1.0,14.5
454,25,1.0,4509.0,5.0,7.0,0.0,3.0,1,1,0,0,1,1.0,1.0,10.95
455,89,1.0,1196.0,2.0,2.0,1.0,4.0,0,0,1,0,1,2.0,1.0,1.2
456,81,0.0,2949.5,4.0,6.0,0.0,4.0,0,1,1,0,1,2.0,0.0,4.35
457,105,1.0,2587.75,2.0,1.0,1.0,1.0,1,0,0,0,1,0.0,1.0,0.48
458,68,0.0,1599.2,3.0,4.0,1.0,2.0,1,1,1,0,0,1.0,0.0,2.4
459,41,1.0,4518.0,8.0,8.0,0.0,2.0,1,0,0,0,0,0.0,1.0,7.34
460,72,0.0,2040.0,3.0,3.0,3.0,2.0,0,1,0,0,0,2.0,1.0,4.6
461,67,0.0,1256.8125,2.0,2.0,3.0,2.0,0,0,0,0,0,0.0,2.0,0.8
462,65,0.0,1603.2,3.0,4.0,1.0,4.0,0,1,0,0,0,0.0,0.0,3.55
463,48,1.0,4350.0,4.0,4.0,0.0,3.0,0,1,0,0,0,1.0,1.0,12.25
464,65,0.0,2347.2000000000003,3.0,3.0,0.0,4.0,1,1,0,0,0,1.0,1.0,7.25
465,25,1.0,4518.0,6.0,7.0,3.0,3.0,1,1,0,0,0,1.0,1.0,8.75
466,39,1.0,3924.0,9.0,9.0,3.0,4.0,1,1,1,1,0,0.0,1.0,8.55
467,108,0.0,1657.6,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,0.0,4.1
468,3,0.0,1083.0,2.0,2.0,1.0,2.0,0,0,1,0,0,2.0,2.0,1.35
469,26,1.0,4518.0,6.0,6.0,3.0,4.0,1,1,1,1,0,0.0,1.0,26.0
470,78,1.0,3061.25,3.0,3.0,1.0,2.0,0,0,0,0,0,2.0,2.0,2.5
471,4,1.0,4518.0,2.0,2.0,2.0,1.0,1,1,1,0,0,0.0,1.0,7.5
472,65,0.0,1545.6,3.0,3.0,3.0,4.0,0,1,0,0,0,0.0,0.0,3.67
473,71,0.0,1188.0,3.0,3.0,0.0,2.0,0,0,0,0,0,2.0,2.0,1.8
474,108,0.0,962.25,2.0,3.0,3.0,4.0,0,0,1,0,0,2.0,2.0,1.41
476,57,1.0,1440.0,3.0,2.0,3.0,2.0,0,0,0,0,0,0.0,2.0,6.5
477,53,0.0,3131.4,4.0,6.0,3.0,4.0,1,1,0,0,0,1.0,0.0,9.58
478,62,0.0,1940.25,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,0.0,3.6
479,102,0.0,2718.2999999999997,4.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.7
480,23,1.0,5253.5,11.0,11.0,0.0,4.0,0,0,0,0,0,0.0,2.0,2.8
481,78,1.0,4500.0,4.0,3.0,1.0,2.0,0,1,0,0,0,2.0,2.0,4.25
482,70,0.0,1324.0,3.0,3.0,3.0,2.0,0,0,0,1,0,2.0,0.0,2.85
483,43,1.0,3260.0,9.0,9.0,3.0,4.0,0,0,1,0,0,1.0,2.0,3.21
484,108,0.0,1554.4,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,0.0,3.4
485,65,0.0,2383.2000000000003,3.0,3.0,3.0,3.0,1,1,1,0,1,1.0,0.0,6.9
486,110,0.0,2890.0,4.0,5.0,3.0,3.0,0,1,0,0,0,0.0,2.0,5.0
487,26,1.0,1773.0,3.0,3.0,2.0,2.0,0,0,0,0,0,0.0,1.0,4.25
488,45,1.0,4500.0,5.0,5.0,0.0,3.0,0,1,0,0,0,2.0,2.0,5.25
489,102,0.0,1719.2,3.0,4.0,3.0,2.0,0,1,1,0,0,2.0,2.0,3.0
490,49,1.0,4518.0,5.0,5.0,3.0,4.0,1,0,0,0,0,0.0,1.0,7.0
491,109,0.0,2486.25,4.0,5.0,3.0,4.0,1,1,0,0,0,1.0,0.0,4.0
492,46,1.0,1622.5,3.0,2.0,2.0,2.0,0,0,0,0,0,0.0,1.0,1.8
493,47,1.0,4509.0,6.0,6.0,0.0,2.0,1,0,0,0,0,0.0,1.0,2.75
494,38,1.0,4500.0,8.0,4.0,0.0,2.0,0,0,0,0,1,0.0,2.0,2.7
495,65,0.0,1545.6,3.0,3.0,1.0,4.0,0,1,0,0,0,1.0,0.0,3.86
496,63,0.0,2441.2,4.0,6.0,1.0,4.0,0,1,0,1,0,2.0,1.0,5.9
497,67,0.0,1113.0,2.0,2.0,1.0,4.0,0,0,1,0,1,1.0,2.0,1.97
498,25,1.0,4500.0,5.0,6.0,2.0,4.0,1,1,1,0,1,2.0,1.0,14.0
499,67,0.0,1548.0,3.0,4.0,0.0,2.0,0,1,0,0,0,1.0,2.0,3.3
500,61,0.0,1436.8000000000002,3.0,3.0,3.0,2.0,0,0,0,1,0,2.0,0.0,3.1
501,45,1.0,3061.25,3.0,3.0,1.0,2.0,0,0,0,0,0,2.0,2.0,1.99
502,60,0.0,2441.2,4.0,5.0,3.0,4.0,0,1,0,0,0,2.0,0.0,5.75
503,106,0.0,1520.0,3.0,4.0,3.0,4.0,0,1,1,0,0,2.0,2.0,1.87
504,33,0.0,1432.0,3.0,3.0,1.0,4.0,0,0,0,0,0,1.0,1.0,2.63
505,68,0.0,933.75,2.0,2.0,1.0,4.0,0,0,0,1,0,2.0,0.0,1.55
506,23,1.0,4518.0,6.0,7.0,0.0,4.0,1,1,1,0,1,1.0,1.0,14.35
507,92,0.0,1779.05,4.0,4.0,3.0,2.0,1,1,0,0,0,2.0,1.0,1.6
508,45,1.0,4509.0,6.0,8.0,3.0,3.0,1,1,0,0,1,1.0,1.0,7.65
509,65,0.0,1643.2,3.0,3.0,3.0,2.0,0,1,0,0,0,1.0,0.0,3.8
510,69,0.0,1363.2,3.0,3.0,1.0,2.0,1,0,0,1,0,2.0,2.0,2.4
511,46,1.0,4200.0,4.0,4.0,3.0,2.0,1,1,1,0,1,2.0,1.0,5.8
512,84,0.0,1600.0,3.0,3.0,3.0,2.0,0,1,0,0,0,1.0,1.0,1.9
513,109,0.0,1396.0,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,0.0,2.16
514,65,1.0,3900.0,4.0,4.0,0.0,3.0,1,1,1,0,1,2.0,1.0,4.67
515,72,0.0,1800.0,3.0,3.0,3.0,4.0,1,1,0,1,0,1.0,2.0,4.5
516,66,0.0,2048.5,4.0,5.0,3.0,2.0,0,1,0,0,0,2.0,2.0,4.25
517,110,0.0,2890.0,4.0,5.0,3.0,4.0,0,1,0,0,0,1.0,2.0,4.85
518,109,0.0,1396.0,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,0.0,2.5
519,31,1.0,4509.0,4.0,4.0,2.0,3.0,0,1,0,0,0,0.0,1.0,6.4
520,81,0.0,2128.0,3.0,4.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.65
521,28,1.0,4500.0,5.0,10.0,3.0,4.0,0,0,0,0,0,0.0,1.0,13.0
522,63,1.0,4230.0,4.0,4.0,3.0,4.0,1,1,1,0,1,1.0,1.0,5.9
523,54,1.0,4500.0,5.0,5.0,3.0,4.0,1,1,1,0,1,1.0,2.0,11.0
524,37,0.0,1432.0,3.0,3.0,3.0,4.0,1,0,0,0,0,2.0,2.0,1.52
525,78,1.0,3061.25,3.0,3.0,1.0,2.0,0,0,0,0,0,2.0,2.0,2.49
526,113,0.0,2048.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,3.5
527,81,0.0,2380.0,4.0,4.0,3.0,3.0,0,1,0,0,0,2.0,2.0,4.95
528,102,0.0,1320.0,3.0,3.0,3.0,2.0,0,1,0,0,0,1.0,2.0,1.85
529,110,0.0,3298.0,5.0,5.0,3.0,4.0,0,1,0,0,0,2.0,0.0,5.5
530,50,0.0,1346.25,2.0,2.0,0.0,4.0,0,0,1,0,0,1.0,2.0,2.5
531,92,0.0,1696.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,0.0,2.4
532,5,1.0,4518.0,8.0,8.0,0.0,3.0,1,1,1,1,0,0.0,1.0,6.0
533,106,0.0,1024.5,2.0,2.0,1.0,2.0,0,0,0,0,1,2.0,2.0,2.0
534,67,0.0,1546.4,3.0,3.0,3.0,4.0,0,1,0,0,0,1.0,2.0,2.55
535,81,0.0,1328.0,3.0,2.0,3.0,4.0,0,0,0,0,0,1.0,0.0,1.77
536,37,0.0,1628.0,3.0,3.0,3.0,2.0,0,1,1,0,0,0.0,0.0,1.5
537,108,1.0,4000.0,5.0,6.0,3.0,4.0,1,1,1,1,0,0.0,1.0,11.2
538,70,0.0,1560.0,3.0,4.0,3.0,4.0,0,0,1,0,0,2.0,2.0,2.55
539,65,0.0,1732.4,3.0,3.0,3.0,4.0,0,0,1,0,0,1.0,3.0,3.02
540,49,0.0,1418.4,3.0,3.0,0.0,2.0,1,0,0,0,0,2.0,2.0,2.4
541,1,1.0,4200.0,4.0,4.0,3.0,2.0,0,0,0,0,1,1.0,1.0,7.75
542,102,0.0,1620.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,2.42
543,26,1.0,1773.0,3.0,3.0,2.0,3.0,1,0,0,0,0,0.0,1.0,4.25
544,50,0.0,1347.0,2.0,2.0,2.0,4.0,0,0,1,0,0,1.0,0.0,2.5
545,23,1.0,2867.0,5.0,5.0,0.0,4.0,0,1,0,0,0,1.0,1.0,8.21
546,109,1.0,4500.0,5.0,5.0,3.0,2.0,1,1,1,0,1,2.0,1.0,15.0
547,81,0.0,2441.2,4.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,4.81
548,47,1.0,4500.0,6.0,8.0,3.0,4.0,1,1,0,0,0,1.0,1.0,11.5
